79	 19	 83	 1651	
77	 17	 15	 7155	
77	 4	 2	 12719	
78	 4	 74	 11172	
74	 17	 14	 15995	
76	 18	 49	 15646	
77	 19	 1	 13332	
87	 3	 1	 7227	
3	 10	 8	 11737	
80	 18	 38	 2801	
84	 15	 33	 3132	
90	 6	 35	 8141	
83	 14	 58	 2691	
81	 15	 18	 16764	
80	 0	 16	 14495	
80	 7	 50	 17074	
83	 4	 85	 15478	
83	 18	 65	 13328	
91	 7	 37	 17583	
84	 12	 63	 8451	
77	 14	 39	 4994	
77	 19	 82	 1006	
5	 15	 22	 9806	
85	 3	 76	 9916	
83	 3	 39	 12751	
2	 5	 61	 8421	
77	 0	 21	 4535	
81	 18	 46	 1669	
80	 15	 12	 1015	
79	 3	 71	 4262	
86	 4	 66	 14613	
2	 18	 36	 12528	
74	 16	 68	 12996	
1	 3	 83	 12764	
91	 17	 87	 13750	
82	 13	 62	 2567	
3	 19	 83	 6633	
86	 15	 32	 10606	
77	 10	 8	 3493	
90	 17	 23	 14509	
5	 17	 79	 17883	
81	 19	 90	 3168	
4	 19	 88	 4350	
77	 9	 21	 13168	
78	 14	 57	 12677	
85	 5	 5	 12154	
87	 3	 74	 6632	
82	 14	 57	 16071	
0	 3	 72	 4643	
86	 4	 52	 11904	
77	 4	 78	 14080	
1	 14	 59	 9915	
83	 4	 69	 4781	
81	 19	 78	 9581	
5	 6	 32	 11552	
90	 18	 40	 16227	
83	 15	 15	 9414	
88	 3	 5	 15018	
89	 0	 16	 2999	
85	 7	 52	 4944	
75	 3	 52	 17259	
2	 19	 86	 1993	
80	 7	 37	 568	
3	 3	 1	 4843	
83	 17	 12	 8803	
81	 3	 84	 8096	
5	 3	 40	 9731	
87	 4	 66	 6269	
0	 4	 84	 1537	
2	 17	 22	 2019	
74	 17	 84	 9586	
3	 4	 30	 14837	
91	 4	 75	 4377	
89	 13	 64	 15226	
90	 11	 47	 1811	
2	 3	 53	 7401	
82	 18	 65	 6731	
2	 5	 0	 2787	
81	 0	 21	 7656	
85	 4	 87	 15938	
79	 4	 51	 4756	
81	 9	 17	 8949	
76	 18	 44	 12074	
82	 10	 6	 6864	
77	 17	 21	 16793	
2	 17	 2	 7343	
77	 17	 23	 7634	
83	 6	 33	 16601	
83	 19	 2	 3904	
85	 4	 33	 13462	
82	 3	 4	 11628	
2	 12	 63	 10779	
87	 13	 63	 7740	
87	 16	 73	 3428	
0	 5	 83	 15105	
79	 6	 32	 1739	
82	 7	 40	 1347	
0	 15	 30	 8415	
3	 8	 31	 2937	
89	 4	 90	 14755	
74	 19	 74	 16073	
83	 18	 64	 17891	
84	 5	 63	 7120	
90	 4	 86	 3037	
75	 19	 48	 9596	
74	 9	 12	 7696	
0	 17	 20	 11101	
82	 11	 43	 15081	
81	 17	 18	 15402	
1	 16	 68	 734	
85	 3	 34	 5067	
88	 3	 69	 1810	
4	 4	 32	 12861	
88	 4	 34	 6189	
86	 17	 91	 15237	
1	 3	 80	 6215	
83	 3	 49	 15847	
79	 4	 35	 13313	
77	 19	 53	 15936	
2	 1	 11	 16218	
89	 5	 65	 5357	
2	 15	 13	 17846	
90	 3	 73	 18186	
88	 3	 52	 17211	
81	 19	 51	 9595	
90	 19	 49	 6653	
4	 19	 88	 12647	
77	 19	 74	 7164	
83	 18	 49	 6724	
87	 19	 87	 12899	
90	 17	 20	 1872	
80	 7	 51	 15364	
77	 4	 86	 16843	
82	 19	 82	 6597	
82	 17	 3	 16518	
5	 4	 53	 14367	
4	 3	 82	 3968	
84	 3	 39	 17874	
81	 15	 20	 17502	
86	 5	 80	 11388	
3	 17	 10	 3503	
81	 3	 75	 1862	
76	 17	 13	 2605	
82	 15	 16	 3104	
82	 19	 49	 2421	
86	 4	 39	 16106	
87	 5	 90	 9370	
81	 5	 4	 8742	
85	 3	 72	 16400	
78	 15	 21	 6126	
77	 2	 25	 4376	
78	 11	 47	 8439	
81	 3	 52	 12979	
85	 19	 91	 11670	
89	 3	 84	 15702	
75	 15	 66	 10411	
81	 3	 52	 11982	
80	 8	 35	 16978	
74	 19	 90	 3160	
0	 3	 50	 7682	
79	 4	 38	 871	
77	 1	 7	 259	
5	 19	 85	 16254	
84	 3	 37	 6941	
2	 16	 72	 7226	
91	 18	 63	 16969	
87	 3	 50	 8998	
74	 19	 5	 3632	
86	 11	 47	 11519	
5	 17	 80	 13320	
85	 5	 88	 12524	
1	 3	 48	 3536	
5	 3	 79	 14703	
3	 2	 26	 11171	
84	 18	 39	 8980	
79	 8	 32	 1673	
83	 3	 70	 17260	
83	 16	 67	 5213	
89	 14	 37	 15370	
82	 19	 80	 17302	
2	 16	 67	 17073	
90	 15	 71	 953	
4	 7	 36	 14447	
85	 4	 51	 6503	
79	 0	 17	 9895	
2	 1	 6	 8457	
1	 4	 32	 11405	
83	 0	 16	 14409	
89	 16	 67	 9358	
90	 19	 51	 11038	
77	 5	 90	 12705	
81	 5	 88	 13174	
1	 17	 83	 3663	
74	 3	 32	 9538	
85	 18	 40	 14706	
82	 13	 64	 16597	
0	 14	 57	 15518	
84	 18	 60	 11868	
91	 18	 39	 6384	
74	 1	 11	 17660	
89	 16	 69	 10888	
77	 4	 3	 13285	
5	 4	 53	 2833	
5	 17	 91	 12098	
82	 19	 88	 8267	
78	 5	 65	 17414	
77	 18	 40	 13041	
88	 14	 36	 8387	
77	 16	 68	 16380	
84	 4	 68	 17929	
87	 18	 36	 15669	
86	 5	 85	 14520	
79	 16	 67	 10517	
84	 5	 74	 7385	
3	 17	 77	 7466	
84	 3	 70	 6053	
88	 5	 81	 17473	
88	 19	 2	 5589	
89	 19	 49	 1787	
80	 18	 40	 14060	
88	 3	 91	 11908	
3	 19	 1	 17763	
77	 5	 77	 14209	
79	 19	 49	 761	
88	 4	 67	 9105	
90	 0	 13	 4771	
3	 4	 77	 1860	
1	 17	 77	 8967	
81	 15	 13	 8355	
2	 3	 78	 17280	
81	 5	 4	 14732	
4	 18	 48	 1911	
90	 9	 14	 11504	
82	 0	 16	 3699	
80	 11	 44	 3305	
90	 17	 10	 11988	
78	 7	 37	 8907	
91	 15	 16	 638	
0	 6	 32	 6355	
89	 0	 14	 12860	
85	 18	 37	 6973	
4	 5	 77	 10889	
76	 17	 19	 13303	
81	 17	 91	 14029	
77	 4	 38	 16199	
76	 17	 19	 16009	
74	 5	 80	 7770	
84	 16	 70	 12209	
77	 18	 42	 5141	
0	 0	 17	 7058	
89	 4	 38	 9939	
87	 17	 6	 2106	
89	 19	 74	 11419	
86	 19	 88	 245	
77	 16	 73	 8809	
81	 4	 72	 6688	
87	 3	 34	 303	
80	 6	 33	 1980	
74	 17	 19	 9969	
83	 14	 57	 18071	
85	 15	 23	 4516	
81	 14	 37	 131	
83	 3	 79	 1723	
85	 17	 78	 4555	
84	 5	 90	 16008	
80	 9	 16	 6831	
91	 9	 21	 14805	
80	 17	 86	 14070	
5	 4	 2	 10828	
5	 18	 41	 1501	
79	 6	 32	 8328	
85	 17	 84	 16872	
80	 15	 12	 5264	
4	 17	 6	 2772	
2	 3	 67	 11910	
79	 15	 32	 13704	
80	 4	 3	 6018	
74	 3	 50	 16166	
3	 18	 45	 16189	
87	 18	 36	 2988	
83	 18	 43	 8561	
84	 3	 80	 17346	
1	 7	 41	 11583	
2	 17	 90	 1203	
80	 7	 49	 9240	
80	 19	 3	 6817	
86	 3	 36	 3185	
2	 3	 75	 16581	
0	 18	 60	 14882	
89	 17	 22	 14319	
89	 18	 51	 15521	
85	 3	 33	 7535	
90	 17	 20	 8868	
2	 17	 74	 14558	
77	 9	 22	 13300	
0	 8	 33	 16625	
91	 0	 20	 9275	
88	 4	 73	 14082	
88	 4	 82	 6858	
2	 15	 21	 13022	
80	 4	 48	 8684	
2	 7	 51	 10691	
2	 19	 82	 10652	
90	 3	 51	 15776	
76	 3	 33	 6640	
75	 2	 28	 3786	
83	 1	 6	 4833	
90	 3	 31	 13699	
90	 12	 60	 7329	
84	 5	 61	 5788	
90	 3	 81	 13101	
3	 9	 21	 5238	
78	 10	 6	 17273	
86	 16	 67	 13668	
2	 0	 19	 6625	
91	 3	 35	 15857	
77	 3	 85	 11768	
3	 17	 84	 5490	
83	 9	 15	 17885	
0	 17	 3	 6903	
82	 7	 53	 16901	
0	 0	 16	 283	
84	 5	 1	 2295	
0	 19	 74	 12317	
75	 15	 68	 688	
5	 17	 16	 2362	
4	 3	 68	 4721	
89	 19	 50	 12665	
80	 0	 17	 14952	
90	 9	 19	 3011	
74	 2	 26	 7306	
1	 13	 60	 16962	
86	 3	 81	 7296	
83	 17	 16	 10653	
3	 17	 87	 4710	
74	 4	 34	 13422	
76	 17	 1	 14213	
74	 14	 58	 7052	
3	 5	 74	 3934	
80	 7	 36	 7643	
88	 3	 38	 12074	
75	 4	 66	 5719	
78	 9	 21	 322	
89	 17	 7	 13719	
0	 4	 30	 800	
81	 3	 35	 2002	
77	 19	 77	 1907	
80	 18	 47	 2934	
79	 19	 88	 192	
89	 6	 34	 6391	
74	 7	 40	 7846	
90	 17	 81	 9831	
1	 17	 11	 4814	
81	 3	 51	 3807	
86	 3	 38	 8471	
3	 3	 40	 8792	
88	 4	 49	 8905	
89	 17	 12	 2592	
87	 0	 20	 11580	
90	 5	 85	 4089	
76	 15	 31	 2532	
1	 4	 67	 14294	
75	 6	 32	 3293	
80	 3	 39	 12827	
74	 17	 80	 2550	
88	 6	 30	 13686	
88	 4	 49	 1919	
79	 4	 78	 1168	
75	 10	 10	 972	
0	 7	 53	 8676	
5	 9	 23	 13070	
78	 15	 32	 16744	
0	 4	 3	 3510	
88	 15	 72	 12416	
74	 3	 68	 1686	
82	 17	 1	 6009	
82	 18	 47	 14234	
74	 17	 77	 5648	
90	 0	 16	 16864	
74	 3	 74	 196	
89	 17	 82	 6519	
80	 18	 42	 11582	
77	 19	 82	 2384	
88	 3	 70	 6674	
77	 19	 1	 14638	
1	 15	 19	 4800	
77	 14	 40	 15933	
1	 19	 84	 10426	
81	 17	 17	 7220	
75	 16	 66	 9342	
3	 17	 22	 11493	
84	 18	 48	 8810	
0	 8	 30	 14995	
80	 8	 31	 1749	
0	 3	 88	 8021	
83	 3	 69	 10846	
3	 4	 88	 9330	
84	 9	 23	 2809	
4	 19	 79	 13249	
78	 17	 11	 5540	
84	 18	 53	 12987	
5	 3	 48	 12	
0	 9	 21	 4331	
1	 13	 64	 11048	
76	 6	 32	 10733	
81	 15	 34	 9024	
87	 5	 80	 2819	
87	 3	 33	 17811	
5	 17	 23	 7216	
89	 3	 3	 8073	
91	 0	 15	 12483	
88	 3	 80	 10046	
91	 4	 84	 15423	
5	 9	 21	 7852	
87	 17	 12	 13149	
78	 18	 60	 16812	
90	 15	 14	 12908	
74	 6	 31	 9050	
89	 4	 82	 10718	
79	 15	 17	 11449	
91	 1	 9	 3263	
87	 19	 50	 8945	
0	 12	 61	 15637	
81	 4	 37	 15845	
79	 7	 53	 9049	
83	 3	 36	 13730	
85	 5	 4	 11975	
90	 4	 35	 7464	
83	 17	 18	 12753	
76	 4	 51	 11103	
81	 4	 67	 3720	
90	 5	 77	 1295	
78	 3	 36	 1527	
0	 9	 14	 1963	
87	 17	 20	 9801	
90	 19	 48	 7264	
4	 17	 15	 9215	
0	 11	 44	 17121	
87	 6	 35	 7924	
81	 3	 67	 16963	
89	 1	 6	 15104	
78	 13	 65	 17478	
78	 17	 82	 8368	
4	 2	 24	 17053	
0	 0	 13	 3643	
87	 18	 45	 16090	
80	 15	 34	 4281	
1	 17	 83	 2119	
2	 0	 22	 17935	
87	 16	 71	 4952	
4	 5	 60	 2899	
2	 19	 81	 18234	
84	 11	 42	 11856	
83	 4	 81	 14664	
85	 18	 61	 6317	
74	 3	 51	 3593	
3	 4	 91	 1795	
89	 17	 0	 17616	
3	 8	 33	 18085	
88	 4	 83	 788	
90	 15	 16	 6183	
81	 19	 2	 18172	
2	 4	 69	 17383	
81	 18	 47	 1836	
87	 4	 73	 7696	
81	 3	 37	 2586	
74	 18	 62	 5217	
1	 12	 63	 6888	
79	 3	 83	 17754	
81	 3	 88	 2207	
3	 5	 0	 8770	
5	 0	 13	 15543	
4	 6	 32	 862	
76	 16	 66	 4318	
4	 19	 53	 15604	
77	 14	 56	 17673	
76	 17	 84	 5828	
77	 17	 3	 9344	
77	 11	 46	 14786	
82	 5	 62	 7394	
4	 5	 80	 2158	
86	 18	 64	 9972	
80	 18	 52	 6093	
84	 17	 15	 13791	
3	 4	 78	 18029	
80	 7	 41	 3984	
0	 4	 31	 7787	
4	 17	 2	 9747	
79	 11	 42	 5186	
90	 7	 36	 2617	
89	 15	 33	 4331	
76	 3	 4	 7608	
90	 3	 33	 8451	
91	 7	 41	 17210	
87	 19	 5	 11067	
90	 3	 73	 3031	
74	 15	 21	 18224	
80	 3	 50	 12690	
84	 5	 74	 17783	
78	 4	 86	 2876	
89	 7	 52	 9289	
74	 18	 47	 8130	
83	 17	 11	 2817	
81	 4	 35	 8226	
4	 19	 88	 3345	
80	 17	 91	 3667	
1	 17	 11	 16287	
75	 5	 82	 7385	
87	 19	 51	 7033	
75	 7	 48	 13070	
86	 4	 33	 4908	
5	 19	 88	 2474	
1	 3	 52	 9979	
0	 2	 27	 13683	
84	 15	 34	 2577	
1	 1	 10	 10491	
82	 4	 40	 9993	
85	 12	 60	 12217	
79	 4	 4	 10536	
83	 17	 23	 10096	
78	 19	 86	 10430	
83	 13	 61	 15059	
83	 5	 77	 4302	
82	 3	 2	 14461	
0	 3	 32	 14250	
83	 7	 40	 13256	
0	 17	 4	 12170	
4	 15	 71	 7447	
0	 5	 90	 9200	
75	 17	 21	 14701	
4	 1	 8	 15115	
89	 19	 86	 14217	
75	 5	 85	 13968	
82	 0	 22	 12015	
2	 3	 70	 1210	
89	 15	 19	 13265	
86	 0	 14	 1390	
77	 5	 83	 11406	
75	 5	 60	 9311	
89	 3	 90	 9842	
80	 0	 22	 6475	
85	 15	 15	 14253	
1	 18	 47	 2898	
87	 0	 13	 6127	
79	 5	 61	 1355	
79	 4	 90	 6892	
74	 17	 17	 4645	
75	 17	 82	 9340	
91	 15	 19	 1674	
90	 5	 85	 16193	
88	 15	 15	 6434	
80	 17	 91	 12771	
0	 13	 64	 16826	
0	 3	 85	 6556	
84	 7	 51	 5175	
84	 3	 50	 1586	
74	 12	 62	 4642	
1	 4	 49	 6921	
91	 5	 64	 9920	
75	 17	 21	 8789	
77	 18	 61	 8720	
91	 3	 91	 6421	
78	 17	 14	 1203	
80	 15	 32	 15339	
77	 17	 13	 586	
80	 4	 2	 14714	
87	 5	 90	 14883	
74	 9	 18	 10568	
74	 17	 89	 17401	
82	 19	 86	 10956	
78	 17	 9	 13278	
0	 15	 72	 4752	
78	 4	 83	 16144	
90	 17	 80	 13518	
84	 9	 14	 18002	
87	 4	 90	 12759	
80	 18	 40	 5036	
85	 14	 56	 8474	
85	 4	 78	 17710	
77	 5	 87	 2243	
84	 19	 84	 15019	
82	 17	 8	 17388	
88	 5	 3	 7576	
3	 15	 32	 12571	
76	 18	 43	 16026	
2	 3	 78	 17047	
83	 11	 43	 12918	
85	 3	 3	 1160	
5	 17	 74	 10148	
83	 15	 33	 3770	
87	 4	 76	 11027	
2	 16	 68	 1231	
82	 3	 5	 7305	
91	 18	 61	 6239	
1	 3	 49	 8247	
82	 18	 38	 17080	
82	 13	 64	 10536	
82	 4	 87	 16409	
84	 14	 58	 1253	
77	 7	 52	 13245	
1	 3	 72	 14251	
84	 5	 76	 452	
85	 5	 64	 521	
74	 4	 33	 14854	
78	 17	 20	 8017	
74	 7	 41	 3884	
91	 14	 36	 3345	
82	 4	 81	 10462	
5	 18	 42	 952	
76	 17	 23	 924	
87	 5	 85	 14538	
90	 4	 53	 10417	
0	 3	 38	 14141	
90	 19	 90	 4210	
77	 19	 75	 9518	
90	 9	 19	 13707	
81	 9	 21	 5570	
4	 16	 66	 5585	
4	 19	 49	 12086	
3	 17	 0	 16752	
84	 9	 18	 659	
82	 9	 21	 5104	
5	 17	 82	 5702	
75	 3	 79	 13025	
5	 18	 52	 14566	
83	 18	 51	 10469	
77	 4	 48	 7060	
74	 14	 41	 16945	
78	 4	 32	 6820	
1	 3	 68	 7803	
87	 4	 70	 16211	
1	 14	 54	 2301	
3	 0	 14	 720	
79	 19	 78	 3225	
86	 19	 53	 5470	
80	 17	 14	 10130	
91	 0	 18	 455	
81	 4	 69	 3704	
75	 18	 52	 996	
91	 17	 12	 10934	
84	 15	 12	 2187	
80	 4	 52	 7052	
80	 3	 32	 148	
91	 19	 5	 16847	
77	 5	 83	 1975	
89	 19	 53	 11475	
74	 3	 79	 3400	
89	 10	 10	 13950	
82	 4	 90	 7374	
77	 4	 69	 7903	
75	 14	 41	 12469	
90	 9	 20	 5246	
87	 17	 20	 10889	
87	 17	 82	 1415	
91	 11	 42	 13153	
75	 17	 84	 14176	
1	 5	 64	 9830	
87	 5	 0	 9213	
3	 19	 50	 4278	
87	 5	 64	 6129	
85	 19	 49	 15105	
80	 4	 71	 5489	
79	 4	 78	 16321	
91	 17	 80	 15550	
75	 5	 1	 1264	
82	 5	 74	 10769	
76	 4	 75	 14436	
85	 18	 64	 5519	
82	 6	 34	 11219	
82	 7	 37	 14955	
87	 5	 0	 5178	
85	 4	 81	 11993	
77	 4	 70	 9078	
91	 15	 72	 7186	
80	 17	 82	 1265	
82	 4	 48	 5608	
4	 9	 19	 12888	
5	 1	 10	 737	
2	 5	 75	 8857	
4	 13	 64	 558	
85	 4	 77	 14320	
78	 17	 83	 3482	
3	 18	 46	 13680	
82	 17	 23	 8696	
88	 6	 33	 15006	
75	 3	 84	 4124	
85	 4	 51	 13789	
75	 4	 85	 13907	
76	 17	 1	 16936	
1	 3	 67	 14396	
1	 3	 32	 18039	
80	 3	 68	 13668	
3	 3	 5	 11290	
76	 18	 60	 6698	
74	 17	 18	 15132	
87	 4	 52	 18259	
75	 10	 6	 14156	
86	 3	 85	 15254	
87	 16	 67	 15483	
4	 5	 60	 13009	
91	 4	 36	 3108	
90	 17	 80	 11241	
2	 4	 90	 3048	
2	 12	 64	 12372	
82	 4	 75	 13669	
5	 3	 4	 12133	
82	 17	 17	 8799	
75	 18	 38	 2482	
5	 19	 81	 18182	
3	 3	 90	 460	
81	 17	 83	 7188	
84	 4	 0	 17902	
78	 14	 58	 5523	
4	 3	 76	 16045	
75	 14	 37	 16857	
79	 18	 45	 16834	
80	 13	 65	 5399	
74	 15	 15	 14379	
81	 15	 20	 9877	
74	 4	 34	 11456	
80	 3	 70	 2089	
0	 3	 68	 13431	
3	 3	 70	 17161	
3	 3	 71	 10167	
75	 19	 90	 9939	
82	 5	 1	 1911	
81	 5	 4	 9607	
83	 17	 19	 2211	
0	 3	 80	 6293	
5	 0	 20	 4939	
85	 0	 21	 15607	
80	 15	 30	 6859	
77	 12	 61	 11262	
89	 17	 85	 2265	
85	 5	 83	 10770	
82	 4	 87	 4140	
1	 17	 5	 16800	
86	 18	 64	 3959	
4	 5	 61	 9898	
79	 17	 16	 10613	
82	 3	 36	 9579	
76	 3	 48	 7983	
84	 14	 41	 8694	
84	 3	 33	 4227	
0	 18	 41	 17389	
76	 15	 72	 3091	
2	 4	 88	 676	
77	 4	 90	 16949	
75	 3	 88	 6701	
86	 18	 60	 8221	
0	 7	 38	 15205	
76	 3	 35	 6489	
2	 15	 34	 16617	
83	 18	 46	 7476	
0	 3	 91	 3101	
91	 14	 41	 16015	
89	 15	 12	 9560	
84	 19	 91	 11145	
0	 17	 1	 1339	
1	 18	 47	 9540	
79	 3	 38	 6581	
0	 5	 85	 16904	
1	 3	 86	 6966	
87	 17	 77	 16584	
89	 18	 36	 1585	
74	 2	 29	 9258	
3	 4	 72	 14802	
85	 3	 51	 13078	
82	 0	 18	 14974	
88	 15	 31	 14257	
0	 17	 83	 6060	
74	 5	 61	 5466	
85	 17	 78	 5102	
86	 4	 89	 16316	
79	 18	 60	 10575	
1	 19	 87	 10717	
79	 5	 5	 3667	
1	 6	 31	 9077	
89	 19	 90	 3778	
78	 4	 82	 16734	
5	 5	 3	 9222	
85	 16	 72	 18055	
80	 3	 82	 9451	
1	 4	 78	 5583	
80	 19	 1	 16237	
86	 2	 25	 17017	
3	 14	 57	 4462	
80	 15	 34	 826	
2	 5	 84	 14978	
76	 17	 11	 10568	
88	 15	 66	 6630	
90	 14	 54	 14861	
90	 3	 35	 8804	
0	 3	 5	 16481	
82	 17	 8	 11135	
91	 18	 44	 1235	
75	 15	 35	 4441	
0	 0	 18	 9324	
74	 4	 49	 5416	
4	 3	 73	 15825	
3	 3	 80	 2171	
81	 4	 0	 8003	
0	 14	 40	 3513	
77	 9	 12	 11380	
0	 3	 79	 9310	
75	 17	 81	 9298	
88	 3	 69	 6353	
77	 17	 1	 17695	
79	 4	 33	 12614	
85	 19	 74	 12892	
2	 3	 73	 17884	
76	 3	 71	 11099	
2	 15	 71	 2550	
89	 19	 87	 10826	
86	 6	 35	 10625	
1	 19	 86	 2779	
89	 7	 48	 2671	
89	 18	 61	 17969	
2	 0	 17	 6562	
86	 4	 90	 6927	
79	 4	 48	 13448	
89	 19	 5	 17685	
83	 3	 36	 15563	
89	 15	 31	 2397	
79	 5	 86	 15195	
91	 16	 67	 3957	
86	 1	 11	 5608	
1	 19	 2	 7315	
2	 14	 38	 2676	
1	 18	 37	 1596	
91	 17	 8	 339	
82	 19	 90	 12147	
5	 8	 33	 15620	
84	 5	 77	 4556	
82	 3	 90	 14177	
82	 4	 2	 4703	
87	 4	 78	 8317	
85	 15	 30	 15994	
81	 3	 32	 3356	
1	 3	 34	 13818	
0	 5	 4	 3518	
91	 7	 51	 9476	
76	 15	 12	 13262	
0	 5	 83	 4857	
0	 5	 90	 7485	
77	 3	 31	 8760	
85	 15	 13	 13402	
4	 14	 57	 14293	
0	 3	 50	 5243	
83	 19	 76	 10447	
76	 5	 74	 1962	
89	 0	 20	 12391	
1	 15	 16	 11125	
76	 18	 50	 16964	
86	 0	 21	 13732	
84	 13	 61	 1368	
85	 3	 68	 7893	
1	 4	 77	 3576	
83	 3	 52	 2447	
0	 15	 66	 7192	
1	 17	 86	 13838	
5	 16	 69	 5332	
90	 3	 74	 14488	
0	 5	 60	 9924	
1	 16	 72	 11916	
84	 8	 30	 6615	
87	 15	 12	 11127	
4	 7	 52	 3840	
86	 17	 89	 8789	
2	 3	 87	 15422	
79	 3	 30	 10566	
5	 18	 36	 9871	
89	 3	 77	 14622	
5	 5	 60	 3392	
78	 18	 64	 9205	
76	 0	 20	 3165	
88	 0	 13	 9518	
84	 0	 23	 6828	
2	 4	 90	 17319	
3	 15	 66	 49	
3	 19	 86	 16081	
83	 18	 45	 1530	
76	 0	 12	 655	
79	 14	 40	 10659	
2	 11	 47	 1712	
0	 19	 76	 12019	
81	 17	 86	 14916	
91	 3	 89	 10701	
85	 19	 0	 8846	
79	 19	 84	 13920	
76	 12	 64	 10244	
86	 3	 32	 15279	
80	 15	 15	 15457	
74	 11	 46	 9205	
76	 15	 17	 3406	
89	 17	 21	 9844	
84	 1	 7	 15791	
1	 4	 79	 17912	
88	 15	 30	 17027	
91	 5	 4	 3099	
2	 4	 35	 15811	
87	 4	 74	 13952	
90	 3	 87	 1522	
82	 4	 51	 11004	
77	 19	 49	 12023	
81	 3	 91	 4657	
79	 5	 3	 8634	
74	 18	 49	 9236	
76	 3	 37	 4678	
83	 17	 19	 10751	
78	 18	 61	 949	
77	 15	 23	 1739	
88	 3	 91	 4162	
80	 14	 39	 1891	
4	 0	 13	 16168	
2	 3	 67	 5359	
1	 18	 40	 11318	
4	 17	 10	 4941	
4	 5	 77	 3564	
80	 17	 86	 2024	
87	 7	 38	 7391	
0	 3	 50	 13411	
91	 13	 62	 10976	
90	 10	 9	 9622	
75	 4	 74	 3717	
0	 4	 48	 11095	
91	 3	 77	 700	
74	 15	 69	 5020	
83	 4	 30	 3175	
2	 11	 44	 10391	
77	 3	 74	 5787	
84	 1	 7	 14074	
79	 4	 0	 14403	
81	 13	 61	 3721	
0	 5	 60	 9847	
2	 4	 32	 14910	
80	 3	 80	 1077	
74	 4	 75	 15595	
5	 17	 6	 4694	
77	 4	 67	 2669	
87	 4	 84	 5367	
74	 18	 41	 16311	
82	 18	 44	 2964	
74	 8	 30	 2631	
81	 11	 46	 4560	
4	 19	 49	 15357	
4	 3	 0	 16623	
75	 4	 71	 8670	
2	 16	 67	 15281	
5	 17	 20	 14074	
81	 16	 72	 9458	
81	 4	 70	 16397	
82	 4	 4	 11298	
1	 3	 50	 11781	
81	 11	 46	 2810	
5	 5	 80	 9362	
89	 10	 9	 7817	
84	 5	 76	 17001	
78	 3	 84	 7128	
88	 7	 53	 5254	
5	 13	 64	 16704	
0	 18	 51	 9533	
5	 17	 1	 12316	
3	 17	 14	 11743	
83	 3	 1	 5785	
0	 3	 51	 16615	
1	 3	 73	 14649	
1	 3	 69	 7537	
75	 14	 40	 3270	
80	 7	 53	 15917	
90	 15	 32	 17287	
78	 16	 70	 6781	
82	 5	 64	 13009	
82	 14	 58	 14473	
4	 19	 48	 6027	
2	 15	 70	 14204	
81	 1	 9	 18210	
86	 4	 30	 6326	
81	 17	 12	 14708	
85	 3	 41	 1194	
76	 17	 86	 11442	
84	 17	 88	 2753	
4	 3	 89	 2423	
4	 1	 6	 9216	
75	 5	 87	 18042	
91	 17	 17	 276	
4	 4	 35	 15185	
91	 0	 19	 17534	
80	 11	 44	 8003	
4	 3	 52	 13669	
85	 17	 83	 11727	
75	 17	 21	 3132	
85	 17	 19	 1385	
1	 15	 35	 520	
91	 17	 21	 7681	
84	 3	 0	 3444	
82	 15	 12	 9453	
77	 4	 72	 12861	
79	 0	 14	 17015	
3	 9	 23	 11936	
77	 16	 70	 3244	
76	 4	 87	 12416	
83	 12	 64	 6372	
2	 18	 48	 12195	
0	 4	 40	 16992	
85	 15	 17	 12096	
76	 19	 48	 8767	
86	 4	 66	 9920	
81	 15	 22	 17144	
85	 3	 82	 16138	
77	 15	 71	 10667	
77	 19	 5	 6771	
78	 17	 88	 12563	
80	 0	 13	 10368	
4	 15	 35	 1060	
79	 17	 17	 4149	
88	 18	 61	 6742	
78	 4	 76	 16158	
77	 17	 18	 274	
74	 4	 68	 13871	
78	 17	 7	 1721	
87	 3	 70	 16317	
87	 17	 87	 1149	
0	 4	 75	 2486	
4	 10	 10	 7592	
82	 3	 83	 14944	
83	 11	 46	 7322	
87	 13	 62	 3653	
78	 3	 85	 10034	
3	 17	 79	 17546	
0	 14	 59	 12441	
86	 4	 35	 9623	
75	 13	 62	 13075	
85	 14	 39	 12774	
4	 15	 17	 8772	
5	 18	 50	 15511	
83	 17	 84	 658	
1	 19	 5	 14106	
77	 14	 56	 18234	
4	 12	 64	 4585	
76	 19	 89	 7379	
79	 13	 65	 4810	
84	 0	 13	 1962	
78	 18	 47	 11313	
5	 5	 0	 5203	
77	 17	 0	 13614	
77	 12	 65	 5339	
3	 17	 7	 11051	
2	 3	 33	 924	
91	 0	 12	 15501	
81	 9	 21	 16819	
5	 17	 16	 15313	
4	 12	 61	 4270	
1	 17	 88	 7865	
80	 17	 17	 4526	
85	 3	 76	 8318	
89	 3	 5	 14671	
1	 5	 91	 8383	
87	 3	 1	 1516	
84	 19	 78	 16395	
89	 1	 7	 13569	
74	 17	 16	 11089	
75	 3	 36	 746	
74	 7	 41	 4928	
4	 5	 4	 14059	
80	 14	 41	 14591	
0	 15	 15	 17689	
91	 4	 70	 3705	
1	 11	 46	 4513	
2	 5	 88	 7371	
76	 3	 69	 5252	
1	 3	 75	 16056	
86	 5	 74	 4794	
90	 17	 19	 2146	
87	 3	 49	 15331	
86	 3	 4	 16151	
75	 5	 5	 11586	
82	 19	 76	 16724	
5	 8	 33	 11183	
91	 17	 2	 15589	
